"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","SSC-H_Gain","SSC-A_Gain","V1-A_Gain","V2-A_Gain","V3-A_Gain","V4-A_Gain","V5-A_Gain","V6-A_Gain","V7-A_Gain","V8-A_Gain","V9-A_Gain","V10-A_Gain","V11-A_Gain","V12-A_Gain","V13-A_Gain","V14-A_Gain","V15-A_Gain","V16-A_Gain","FSC-H_Gain","FSC-A_Gain","SSC-B-H_Gain","SSC-B-A_Gain","B1-A_Gain","B2-A_Gain","B3-A_Gain","B4-A_Gain","B5-A_Gain","B6-A_Gain","B7-A_Gain","B8-A_Gain","B9-A_Gain","B10-A_Gain","B11-A_Gain","B12-A_Gain","B13-A_Gain","B14-A_Gain","R1-A_Gain","R2-A_Gain","R3-A_Gain","R4-A_Gain","R5-A_Gain","R6-A_Gain","R7-A_Gain","R8-A_Gain","Violet_LaserDelay","Blue_LaserDelay","Red_LaserDelay","Violet_AreaScalingFactor","Blue_AreaScalingFactor","Red_AreaScalingFactor","SSC-H","SSC-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","FSC-H","FSC-A","SSC-B-H","SSC-B-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"17 After",2022-11-17 09:58:12.57,"2022-11-17","9H 58M 12.57S","After","Aurora","R0026","Flow Core",269,269,401,410,495,307,419,356,475,802,657,479,416,406,415,677,678,469,586,586,140,140,671,385,403,398,328,236,458,397,542,395,306,430,487,507,248,289,359,358,326,321,675,294,-26.825,0,27.075,1.06,1.21,1.02,1966885.92963996,1979059.73530934,480982.468052513,1128298.43560646,1321185.27987526,1341593.18156681,1279693.64567367,929219.135280641,1018095.28485708,842997.365963717,973763.046580691,1605968.60204865,755384.770708554,383488.477753583,296968.880891445,329992.393832971,314145.370185568,175181.80767616,2022369.84279919,2063709.69866114,1998991.37430274,2018789.6314852,133586.924278751,126605.12727341,232374.771328313,369378.243134385,539004.782946238,662673.946056288,468407.11174122,357106.102021686,306038.835890884,167082.86701943,127764.405303862,138199.872309327,112791.054663476,137360.405462535,410495.759961255,643533.269209192,539624.289617766,410502.615256727,426105.843869243,393768.899014988,408669.071825967,218923.726600194
"17 Before",2022-11-17 09:54:04.22,"2022-11-17","9H 54M 4.22S","Before","Aurora","R0026","Flow Core",266,266,396,402,486,303,414,350,468,797,655,484,415,398,410,669,668,463,587,587,139,139,658,381,401,396,331,238,449,396,533,394,303,425,484,506,237,282,349,345,320,316,656,292,-26.875,0,27.125,1.05,1.21,1.02,1950561.44816456,1946152.87957026,471879.950914928,1107290.65283631,1294291.66124889,1303387.68046074,1253996.33123141,911596.280941618,996380.411267264,847479.131054748,1002269.16485548,1660865.66077208,745589.699524297,375669.578825505,289983.69881832,322668.815257298,307899.607350993,172661.205238324,2030570.21113924,2070090.68883307,1988188.5014557,2004614.63273049,131688.467851715,125312.007726467,232776.668931595,373657.245330636,560780.481224821,689023.098523843,464539.32168518,354574.877371249,300963.012009148,164940.910570549,127429.79991364,137426.293990405,112660.123989204,138121.518242934,372443.069953224,613572.33484777,511704.824108503,385710.026921286,412882.091867358,387288.827184107,399198.810246394,216692.371667616
"14 After",2022-11-14 10:40:08.11,"2022-11-14","10H 40M 8.11S","After","Aurora","R0026","Flow Core",266,266,396,402,486,303,414,350,468,797,655,484,415,398,410,669,668,463,587,587,139,139,658,381,401,396,331,238,449,396,533,394,303,425,484,506,237,282,349,345,320,316,656,292,-26.875,0,27.125,1.05,1.21,1.02,1973303.3206085,1974055.31658727,479264.070113753,1124090.05183132,1309474.34362194,1323671.87814742,1272844.69514647,926259.75127605,1011940.56223834,843978.527546487,966276.954489573,1593078.84300979,751137.595960779,381941.329966713,295193.202427407,327516.656784847,311630.459074157,174228.161682969,2025165.56429391,2065896.7290936,1987233.94517796,2005156.52494609,131561.671470162,125773.68158885,233567.980293135,369843.000460722,540973.980701321,664459.14550718,463861.379245599,352613.944886109,302129.989780221,165473.463444962,127352.875909519,137498.627300771,112473.098967459,137408.410617114,401618.946377078,638614.149297912,534434.238091315,400277.772763949,421143.778491039,391807.742004583,403119.159833836,217913.60528041
"14 Before",2022-11-14 10:35:17.24,"2022-11-14","10H 35M 17.24S","Before","Aurora","R0026","Flow Core",286,286,428,439,526,329,449,382,511,856,705,519,442,420,430,710,715,505,586,586,138,138,674,392,409,401,336,242,459,394,537,389,305,428,490,513,235,278,341,341,318,316,634,296,-26.975,0,27,1.04,1.22,1.03,2149638.32670994,2130441.70704334,513129.303850484,1204894.11086234,1414464.07621653,1433220.61897415,1367840.76777119,999737.854059516,1094510.57325409,895986.529977833,1038000.73409463,1713595.186269,792705.369974093,403803.655935276,312204.172535941,346189.432744606,331448.903482414,185844.558235804,2022451.24525016,2077163.28706825,1977245.96516783,2015947.92856257,135362.878759509,131959.32408146,242707.973280701,380004.106524757,556612.98475929,687745.826009717,476666.670253839,357867.552229354,306319.24954984,167542.24577601,129063.279279211,139097.405471903,114270.569350188,139673.302395058,402289.125478307,643563.675028575,530398.865635353,401077.63258629,424427.245304474,395313.519995276,396074.798960463,221453.794194688
"11 After",2022-11-11 09:26:16.03,"2022-11-11","9H 26M 16.03S","After","Aurora","R0026","Flow Core",286,286,428,439,526,329,449,382,511,856,705,519,442,420,430,710,715,505,586,586,138,138,674,392,409,401,336,242,459,394,537,389,305,428,490,513,235,278,341,341,318,316,634,296,-26.975,0,27,1.04,1.22,1.03,1951141.92222922,1945474.32494437,465762.832132886,1090832.5249544,1280036.48923454,1292579.41464236,1236931.66153399,906354.843296157,993889.893572682,814784.565289443,947583.333800734,1558300.78083446,733569.939363285,376568.740842366,290705.309551022,319574.000079655,305018.198634405,169293.408612077,1985316.82367758,2018561.69395589,1939544.00566751,1954446.34867734,129111.804826033,125396.996762816,232087.468745071,362959.129985409,530521.268854629,655016.154086209,457195.247783282,346850.551986751,296911.429253126,162808.242270362,124780.152613895,134548.960711066,109965.203971208,133927.980596393,396545.074852549,633297.07308395,523059.78215674,392657.584984936,411714.635367833,380016.105147717,391634.271226787,210260.366752259
"11 Before",2022-11-11 09:22:21.15,"2022-11-11","9H 22M 21.15S","Before","Aurora","R0026","Flow Core",271,271,406,410,500,310,422,357,477,823,673,501,423,406,417,684,681,477,599,599,143,143,692,399,419,418,347,250,473,412,557,408,315,442,498,526,240,288,351,353,327,323,708,297,-26.9,0,27.175,1.06,1.21,1.02,1831621.02482456,1867036.32660691,453729.159302832,1049205.19302535,1240430.2832627,1254834.67598877,1186567.92221173,864048.771028187,946690.721937009,799021.341084804,916803.972680949,1546543.50042258,723964.550465838,364146.824170093,283799.075065546,315516.17353138,297583.568502904,166451.307307949,2048968.59938596,2043921.94864206,2034319.91701754,2025130.81192725,132520.827907144,125668.875292995,232678.389467674,374208.930341188,546616.204662091,672688.596640876,468450.046502615,362680.349520202,304083.91070128,168288.062568136,128348.725199358,138395.642931184,112822.57547603,138497.831736079,395707.276859389,637994.53849072,523289.103440031,401627.849878731,421619.975555958,390929.065808803,453352.224195035,214910.688241821
"10 After",2022-11-10 13:13:01.3,"2022-11-10","13H 13M 1.3S","After","Aurora","R0026","Flow Core",271,271,406,410,500,310,422,357,477,823,673,501,423,406,417,684,681,477,599,599,143,143,692,399,419,418,347,250,473,412,557,408,315,442,498,526,240,288,351,353,327,323,708,297,-26.9,0,27.175,1.06,1.21,1.02,1979861.96733431,1984407.26899659,481186.303036401,1118395.03114055,1321608.16538539,1340995.1571868,1264908.43687052,920576.078437463,1008487.46540247,845357.675863938,961170.333372668,1611945.00182478,758841.647319848,383136.192165827,297354.798797471,328331.945722177,309518.128212705,172303.964450231,2026876.87222106,2059943.25799847,1993757.74182047,2017637.79731097,134840.674832711,128052.461789931,235165.457129975,375652.707078219,544929.784687994,668627.652520184,467972.895829965,361788.597914478,305255.468580172,168750.923792464,128196.033398791,137556.327605036,112771.766195663,137032.313707822,406794.619820182,653015.226425047,535723.748886376,409457.760219228,424000.717402098,390746.025952954,405620.925121718,216301.900611812
"10 Before",2022-11-10 13:07:40.45,"2022-11-10","13H 7M 40.45S","Before","Aurora","R0026","Flow Core",262,262,391,399,483,300,403,344,456,771,645,478,405,383,398,667,679,496,593,593,141,141,676,387,400,394,330,239,455,393,529,392,309,442,506,544,229,267,328,336,321,327,722,315,-26.925,0,27.2,1.06,1.21,1.02,1914665.85224793,1920828.72038437,465315.399651507,1091996.6072972,1286686.89837541,1285944.41565383,1217915.64839637,889735.944755899,967981.287658842,798555.897422717,931639.340188203,1551589.9012086,717517.187668427,361277.079347598,282859.676556558,319366.805410432,308706.889765438,177929.887180807,2011351.85241161,2041745.52765279,1971379.36927106,1991566.43698753,131753.137546685,122853.712293477,225825.567379981,353085.048125341,517159.963012298,646773.74547202,454813.050329312,342811.420885657,289208.588155217,161173.899989332,125616.919124934,137408.532251595,114350.020089867,142624.083307354,388361.421293531,602621.627288717,500852.5845168,386559.440436554,415107.75033779,394926.7010426,414557.557613958,229282.823256885
"08 LC after",2022-11-08 10:15:31.2,"2022-11-08","10H 15M 31.2S","After","Aurora","R0026","Flow Core",262,262,391,399,483,300,403,344,456,771,645,478,405,383,398,667,679,496,593,593,141,141,676,387,400,394,330,239,455,393,529,392,309,442,506,544,229,267,328,336,321,327,722,315,-26.925,0,27.2,1.06,1.21,1.02,1955531.13158218,1956953.36996243,472940.634290693,1111627.85460515,1314434.87155797,1317114.42490732,1249197.35587453,913346.308648646,993162.992271791,822517.895442022,959492.670968904,1598418.85229444,740612.485632926,374878.076993792,291496.281857088,322830.498311767,306765.070623336,171577.888123168,1998907.16393947,2026545.75092033,1966896.37604577,1984235.1837151,132981.084270776,124382.382452422,230519.453987411,361448.827753922,526023.108994498,655652.702295218,460465.009796015,349264.766352816,293491.179790192,162900.599129562,125280.877180281,135220.226909489,111532.454251419,136330.911627197,396646.82105307,627955.335956847,520640.826375648,392742.738321691,413730.288115108,386141.919214749,400549.04972893,215321.524319795
"08 LC before",2022-11-08 10:08:18.3,"2022-11-08","10H 8M 18.3S","Before","Aurora","R0026","Flow Core",287,287,434,445,536,332,456,385,514,862,689,511,447,424,437,725,712,502,605,605,143,143,717,410,429,419,343,247,478,415,565,414,318,446,505,528,253,295,365,359,328,323,659,298,-26.95,0,27,1.04,1.2,1.03,2152262.37435957,2125233.10087982,514667.741741934,1210888.22819885,1429406.2977768,1443079.82160805,1380011.70160065,1010040.37051425,1093404.97143291,913911.079919731,1061464.09751929,1753472.57697805,814838.344085865,410692.387456206,318591.461098096,345293.485624254,315956.218285297,169334.923259153,2053596.97304378,2084074.12261158,2002197.63833256,2008869.55341945,139691.485868117,131450.943801389,245299.551192189,389350.541675886,569331.322326771,697854.945536684,483758.808180054,371593.179281243,315816.709408303,172677.490351285,128663.804060957,136007.181651363,110093.77606896,129625.914005759,417198.515659279,687176.265525798,569169.266818098,415124.131906414,421114.15928092,380327.524513674,362711.9113929,200937.545522883
"07 After",2022-11-07 09:25:37.96,"2022-11-07","9H 25M 37.96S","After","Aurora","R0026","Flow Core",287,287,434,445,536,332,456,385,514,862,689,511,447,424,437,725,712,502,605,605,143,143,717,410,429,419,343,247,478,415,565,414,318,446,505,528,253,295,365,359,328,323,659,298,-26.95,0,27,1.04,1.2,1.03,1986952.4521629,1993007.75087287,485252.788436238,1138357.0165346,1339842.76025181,1348918.96829049,1291312.5947001,946318.45614586,1024376.30320035,845237.821646873,972278.167788239,1606713.95736907,755929.804716923,378636.488157547,298283.688473312,331788.911155184,313624.790848366,176944.304740026,2039754.0568979,2078711.95786357,2002100.80806703,2019777.1032424,135787.272942225,127604.729135117,235615.490941653,370915.053060668,540513.164248397,667318.522085929,465392.678967279,354440.066246666,302020.078698989,166352.590698797,127293.832096703,137645.049421966,113178.404604396,138338.278645527,406344.666262301,641811.841179904,535439.140359988,405152.13132926,424200.307497723,393341.655465698,411012.523446292,220015.168849743
"07 Before",2022-11-07 09:22:13.62,"2022-11-07","9H 22M 13.62S","Before","Aurora","R0026","Flow Core",273,273,410,418,510,315,430,364,490,836,690,508,420,410,417,687,688,477,583,583,138,138,672,385,405,403,338,244,456,397,536,394,305,429,487,509,226,275,338,339,318,315,665,292,-27,0,27.075,1.05,1.22,1.02,1861732.09021226,1884320.56653807,451473.273934987,1059711.9915658,1272957.65155236,1267893.69096283,1216567.61429906,883945.162131067,973434.185780834,828169.807576466,990600.474430661,1643159.01576384,712623.214769063,364383.780502633,279566.388510769,312380.518110287,301869.528152436,166863.33533341,1956381.24783805,2003908.79252999,1923891.92560928,1966451.23124297,126546.416267444,119989.256904473,224277.710356681,360621.049586348,541627.147474229,678022.126442247,449034.982302253,342721.022753122,286919.184619456,157099.166450353,122569.156688747,132965.44409548,108811.183686616,133270.305574334,347345.878380188,576570.106622001,475541.495676995,369187.628757046,401033.831305966,373660.699329654,411323.197180546,210622.601587986
"04 After",2022-11-04 10:57:13.8,"2022-11-04","10H 57M 13.8S","After","Aurora","R0026","Flow Core",273,273,410,418,510,315,430,364,490,836,690,508,420,410,417,687,688,477,583,583,138,138,672,385,405,403,338,244,456,397,536,394,305,429,487,509,226,275,338,339,318,315,665,292,-27,0,27.075,1.05,1.22,1.02,1992475.94293667,1997293.41938662,476216.861537445,1119691.75938869,1345514.08703307,1340061.64161145,1284598.27657564,931679.26600751,1026328.42317067,852342.858080732,982178.074896593,1615421.27203979,744867.532610212,383632.548088816,294972.847444097,326910.336742599,313694.539618308,173856.00406444,2026964.4625087,2055027.41631192,1993378.26818024,2018275.87631372,133102.292891633,126114.166881639,235635.434658968,370638.519153138,538785.025182608,671850.606632575,468492.756217384,356744.990142705,302470.758211863,165167.57454162,127427.363047191,137799.995909282,112729.791518027,137883.306590784,399135.176564086,631730.127586179,521362.059834282,398906.622146688,419489.642509634,387759.594506496,406405.647462112,217164.394670628
"04 Before",2022-11-04 10:52:14.59,"2022-11-04","10H 52M 14.59S","Before","Aurora","R0026","Flow Core",267,267,399,409,496,306,417,356,476,797,650,471,412,401,412,673,671,462,579,579,138,138,672,388,407,396,326,235,455,398,543,395,303,426,484,504,250,291,361,355,325,321,685,293,-27,0,27.175,1.05,1.21,1.02,1918032.34284922,1923986.0993455,461994.517669037,1098626.06264276,1299761.94896146,1289816.5631295,1228549.12885551,904662.704798647,992385.264812526,813601.643730632,906386.364148856,1487338.29433632,730254.268488767,370865.814692914,288882.653070909,319673.629373714,302848.96176855,168893.863929773,2004672.09044715,2028063.84692509,1990275.77161863,1994165.4170027,131773.249940135,126405.230523708,233156.238874142,361938.706535421,513594.674794296,637525.753162786,463365.731497252,352785.584696344,304604.016786691,165885.106891061,125563.882957428,135695.573839005,110988.799983497,135375.54999701,436876.330079705,667641.600523828,555791.827643865,415322.200619161,428148.830175413,394451.755930403,424118.444744278,217956.892947253
"03 After",2022-11-03 10:05:46.17,"2022-11-03","10H 5M 46.17S","After","Aurora","R0026","Flow Core",267,267,399,409,496,306,417,356,476,797,650,471,412,401,412,673,671,462,579,579,138,138,672,388,407,396,326,235,455,398,543,395,303,426,484,504,250,291,361,355,325,321,685,293,-27,0,27.175,1.05,1.21,1.02,1971658.67304515,1963774.24546433,470699.626770737,1117620.56177201,1325322.06010341,1313571.75786915,1249829.83517214,919619.745677485,1008059.67893289,836359.351740822,948863.002998016,1564942.55887579,738905.434751463,374891.209702831,291917.237865037,324994.518932898,309296.88674184,172802.110248146,2010363.93942731,2037522.47207332,1992382.05630507,1997409.27674788,132907.262393046,127175.462861234,233155.370945909,364829.758706065,526882.842172533,655278.937088254,461675.490163114,351449.678925486,301228.639420709,165230.983708915,126105.603973567,136390.884272614,111925.863653552,136223.341189027,404500.287933151,636451.360255387,527573.504875454,398215.830979233,418616.610185343,387905.770002531,406458.231882608,217152.747692064
"03 Before",2022-11-03 10:02:30.58,"2022-11-03","10H 2M 30.58S","Before","Aurora","R0026","Flow Core",267,267,399,412,498,308,421,358,474,806,695,508,414,390,409,680,691,491,592,592,141,141,681,395,411,413,350,253,463,402,538,394,311,443,503,532,209,256,318,330,320,326,725,311,-26.95,0,27.125,1.06,1.21,1.02,1983608.51064815,2006475.05800374,478829.212455362,1136377.87971345,1348390.58411654,1350408.56164361,1288064.66947577,947762.022545016,1026348.90855127,859465.889961313,1063066.23191373,1760912.29180733,752843.915700485,374030.856247218,293552.550131296,332448.598683325,324682.977541697,186032.912771236,2078513.1037037,2090991.42029803,2056980.83194444,2062239.09216255,135827.99841809,129366.663925434,237635.092219084,383794.415197856,578717.746666381,725975.10877876,471515.78276861,358149.302674251,296135.263720346,162463.258128703,128920.814046114,141539.69896049,117242.922344965,146068.387352004,329973.25236989,551930.945456849,454483.581986025,364814.074482527,406786.647934841,392811.938930656,429643.540147172,231115.428109818
"02 After",2022-11-02 14:33:46.14,"2022-11-02","14H 33M 46.14S","After","Aurora","R0026","Flow Core",267,267,399,412,498,308,421,358,474,806,695,508,414,390,409,680,691,491,592,592,141,141,681,395,411,413,350,253,463,402,538,394,311,443,503,532,209,256,318,330,320,326,725,311,-26.95,0,27.125,1.06,1.21,1.02,1982117.45430919,1996593.08262287,474643.223214899,1130363.94324636,1339542.98494867,1343417.87742271,1282335.5764302,943263.241050538,1022009.91208272,836273.966588891,986400.952169983,1618364.66609731,756552.577203167,382634.077100306,296360.2229486,327751.202990494,313982.932263598,175221.010918622,2034989.61678404,2063347.11139395,2011235.38967136,2029012.02128845,132509.880402788,126678.61433613,234179.364806854,371541.624159655,539082.529110078,673962.35294593,468377.270999431,358700.610174979,300437.442388475,163115.372954286,126881.853125851,137689.545704705,112619.529270198,137243.645541241,399538.607482044,637035.151009075,527027.861122661,401857.777606675,419324.57731331,390911.603252561,406512.304118608,219100.7713279
